starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	44	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	28	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	15
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	45	16
Tue Apr 28 21:25:08 2020	1588101908	30	15	46	13
Tue Apr 28 21:25:08 2020	1588101908	29	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	29	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	30	16	46	16
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	47	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	32	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	15	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	16	48	13
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	13
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	32	17	49	16
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	32	17	49	16
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	49	14
Tue Apr 28 21:25:08 2020	1588101908	33	16	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:07 2020	1588101907	0	49	50	0
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	33	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	50	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	34	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	17	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	35	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	51	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	52	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	36	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	14
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	53	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	16	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	17	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	17	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	17	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	17	54	15
Tue Apr 28 21:25:08 2020	1588101908	37	17	54	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:08 2020	1588101908	38	17	55	16
Tue Apr 28 21:25:07 2020	1588101907	26	33	59	26
Tue Apr 28 21:25:07 2020	1588101907	26	33	59	26
Tue Apr 28 21:25:07 2020	1588101907	26	33	59	26
Tue Apr 28 21:25:07 2020	1588101907	27	33	59	26
Tue Apr 28 21:25:07 2020	1588101907	27	33	59	26
Tue Apr 28 21:25:07 2020	1588101907	27	33	60	27
Tue Apr 28 21:25:07 2020	1588101907	26	34	60	26
Tue Apr 28 21:25:07 2020	1588101907	27	33	60	27
Tue Apr 28 21:25:07 2020	1588101907	27	33	60	27
Tue Apr 28 21:25:07 2020	1588101907	28	33	60	27
Tue Apr 28 21:25:07 2020	1588101907	26	34	60	27
Tue Apr 28 21:25:07 2020	1588101907	28	32	60	27
Tue Apr 28 21:25:07 2020	1588101907	28	32	60	27
Tue Apr 28 21:25:07 2020	1588101907	26	34	60	27
Tue Apr 28 21:25:07 2020	1588101907	28	32	61	27
Tue Apr 28 21:25:07 2020	1588101907	28	32	61	27
Tue Apr 28 21:25:07 2020	1588101907	27	34	61	26
Tue Apr 28 21:25:07 2020	1588101907	29	32	61	27
Tue Apr 28 21:25:07 2020	1588101907	29	32	61	27
Tue Apr 28 21:25:07 2020	1588101907	27	35	61	26
Tue Apr 28 21:25:07 2020	1588101907	27	35	62	26
Tue Apr 28 21:25:07 2020	1588101907	27	35	62	26
Tue Apr 28 21:25:07 2020	1588101907	30	32	62	22
Tue Apr 28 21:25:07 2020	1588101907	30	32	62	22
Tue Apr 28 21:25:07 2020	1588101907	27	35	62	25
Tue Apr 28 21:25:07 2020	1588101907	30	33	62	22
Tue Apr 28 21:25:07 2020	1588101907	30	32	62	22
Tue Apr 28 21:25:07 2020	1588101907	30	32	62	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	32	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	27	36	63	25
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:07 2020	1588101907	30	33	63	22
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	17
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	17
Tue Apr 28 21:25:07 2020	1588101907	30	34	64	22
Tue Apr 28 21:25:07 2020	1588101907	30	34	64	22
Tue Apr 28 21:25:07 2020	1588101907	30	34	64	22
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	17
Tue Apr 28 21:25:07 2020	1588101907	30	35	64	22
Tue Apr 28 21:25:07 2020	1588101907	30	35	64	22
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	64	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	17
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	28	37	65	21
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	29	36	65	21
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	28	37	65	21
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	29	36	65	21
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	34	31	65	23
Tue Apr 28 21:25:08 2020	1588101908	39	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	65	18
Tue Apr 28 21:25:07 2020	1588101907	29	36	65	21
Tue Apr 28 21:25:07 2020	1588101907	30	36	65	21
Tue Apr 28 21:25:07 2020	1588101907	34	31	65	23
Tue Apr 28 21:25:08 2020	1588101908	40	26	65	18
Tue Apr 28 21:25:08 2020	1588101908	40	25	65	18
Tue Apr 28 21:25:07 2020	1588101907	30	36	65	21
Tue Apr 28 21:25:07 2020	1588101907	34	31	65	23
Tue Apr 28 21:25:07 2020	1588101907	28	37	65	21
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	38	27	66	25
Tue Apr 28 21:25:07 2020	1588101907	34	31	66	24
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	41	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	41	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	29	36	66	21
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	30	36	66	21
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	30	36	66	21
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	23	42	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	19
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:07 2020	1588101907	30	36	66	22
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	23	42	66	18
Tue Apr 28 21:25:07 2020	1588101907	28	38	66	21
Tue Apr 28 21:25:08 2020	1588101908	40	25	66	19
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:07 2020	1588101907	34	32	66	24
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	39	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	18
Tue Apr 28 21:25:08 2020	1588101908	38	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	18
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	24	42	66	19
Tue Apr 28 21:25:08 2020	1588101908	38	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	39	26	66	18
Tue Apr 28 21:25:07 2020	1588101907	28	38	66	21
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	30	36	66	21
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	29	37	66	21
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:07 2020	1588101907	23	43	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:08 2020	1588101908	41	25	66	19
Tue Apr 28 21:25:07 2020	1588101907	23	43	66	18
Tue Apr 28 21:25:08 2020	1588101908	40	26	66	19
Tue Apr 28 21:25:08 2020	1588101908	41	25	66	19
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
Tue Apr 28 21:25:07 2020	1588101907	40	26	66	14
Tue Apr 28 21:25:08 2020	1588101908	39	27	66	26
