starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:49 2020	1588101889	26	21	47	18
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	29	17	47	12
Tue Apr 28 21:24:49 2020	1588101889	19	28	47	18
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:49 2020	1588101889	26	21	47	18
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	28	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	25	22	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	19	47	12
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:49 2020	1588101889	26	21	47	18
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:49 2020	1588101889	19	28	47	18
Tue Apr 28 21:24:48 2020	1588101888	27	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	26	20	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	25	22	47	11
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:49 2020	1588101889	26	21	47	19
Tue Apr 28 21:24:49 2020	1588101889	19	28	47	18
Tue Apr 28 21:24:49 2020	1588101889	17	30	47	18
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	30	17	47	12
Tue Apr 28 21:24:48 2020	1588101888	25	22	47	11
Tue Apr 28 21:24:49 2020	1588101889	18	29	47	18
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:49 2020	1588101889	18	29	47	18
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:48 2020	1588101888	25	22	47	11
Tue Apr 28 21:24:49 2020	1588101889	18	29	47	18
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:49 2020	1588101889	18	29	47	18
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:48 2020	1588101888	25	23	47	11
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:49 2020	1588101889	18	29	47	18
Tue Apr 28 21:24:48 2020	1588101888	31	16	47	12
Tue Apr 28 21:24:48 2020	1588101888	31	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	25	23	48	11
Tue Apr 28 21:24:49 2020	1588101889	18	29	48	18
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	24
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	25	23	48	11
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	16	31	48	24
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	17	31	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	30	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	30	48	25
Tue Apr 28 21:24:48 2020	1588101888	17	30	48	25
